iter	Passed	Remaining
1663	762096	153884
1664	762533	153422
1665	762955	152957
1666	763454	152507
1667	763859	152039
1668	764306	151579
1669	764743	151117
1670	765239	150666
1671	765696	150208
1672	766147	149749
1673	766643	149298
1674	767099	148840
1675	767523	148375
1676	767997	147920
1677	768467	147465
1678	768907	147003
1679	769414	146555
1680	769982	146118
1681	770529	145676
1682	770949	145211
1683	771387	144749
1684	771871	144296
1685	772418	143855
1686	772836	143389
1687	773328	142937
1688	773822	142486
1689	774260	142024
1690	774670	141557
1691	775142	141101
1692	775674	140656
1693	776123	140197
1694	776617	139745
1695	777058	139284
1696	777578	138836
1697	778134	138396
1698	778569	137933
1699	779024	137474
1700	779543	137027
1701	779967	136562
1702	780370	136095
1703	780809	135633
1704	781232	135169
1705	781670	134707
1706	782213	134263
1707	782641	133800
1708	783153	133351
1709	783633	132896
1710	784129	132444
1711	784603	131989
1712	785067	131532
1713	785479	131065
1714	785927	130606
1715	786357	130143
1716	786794	129681
1717	787223	129218
1718	787745	128770
1719	788250	128319
1720	788708	127861
1721	789156	127401
1722	789640	126947
1723	790056	126482
1724	790509	126023
1725	790940	125560
1726	791398	125102
1727	791863	124645
1728	792326	124187
1729	792826	123735
1730	793263	123274
1731	793678	122809
1732	794160	122354
1733	794595	121892
1734	795085	121439
1735	795557	120983
1736	796053	120530
1737	796522	120074
1738	797072	119629
1739	797510	119168
1740	797996	118714
1741	798408	118248
1742	798836	117786
1743	799266	117323
1744	799681	116858
1745	800176	116406
1746	800623	115945
1747	801075	115486
1748	801564	115032
1749	802100	114585
1750	802584	114131
1751	802985	113664
1752	803414	113202
1753	803857	112741
1754	804360	112289
1755	804840	111834
1756	805282	111373
1757	805710	110911
1758	806146	110449
1759	806622	109994
1760	807049	109531
1761	807490	109070
1762	807919	108608
1763	808349	108146
1764	808838	107692
1765	809354	107241
1766	809848	106788
1767	810269	106324
1768	810736	105867
1769	811161	105405
1770	811686	104955
1771	812150	104497
1772	812581	104036
1773	813036	103577
1774	813493	103118
1775	813944	102659
1776	814387	102199
1777	814796	101734
1778	815237	101274
1779	815683	100814
1780	816125	100354
1781	816558	99893
1782	816987	99431
1783	817469	98976
1784	817892	98513
1785	818392	98060
1786	818827	97599
1787	819303	97143
1788	819734	96681
1789	820201	96224
1790	820633	95763
1791	821070	95302
1792	821518	94843
1793	821989	94386
1794	822452	93929
1795	822894	93469
1796	823336	93009
1797	823888	92561
1798	824349	92103
1799	824793	91643
1800	825195	91179
1801	825607	90715
1802	826057	90257
1803	826506	89797
1804	826954	89338
1805	827395	88878
1806	827835	88418
1807	828359	87967
1808	828788	87506
1809	829363	87060
1810	829810	86600
1811	830322	86148
1812	830744	85686
1813	831206	85228
1814	831702	84774
1815	832154	84315
1816	832649	83860
1817	833149	83406
1818	833590	82946
1819	834071	82490
1820	834510	82030
1821	834972	81572
1822	835439	81115
1823	835893	80656
1824	836427	80205
1825	836832	79741
1826	837274	79282
1827	837719	78822
1828	838178	78364
1829	838610	77903
1830	839028	77441
1831	839473	76982
1832	839929	76523
1833	840375	76064
1834	840795	75602
1835	841256	75144
1836	841699	74685
1837	842161	74227
1838	842662	73773
1839	843103	73313
1840	843512	72850
1841	843950	72390
1842	844408	71932
1843	844853	71473
1844	845363	71019
1845	845838	70562
1846	846265	70102
1847	846720	69643
1848	847159	69183
1849	847601	68724
1850	848104	68269
1851	848611	67815
1852	849044	67355
1853	849475	66895
1854	849895	66433
1855	850356	65975
1856	850755	65513
1857	851191	65053
1858	851633	64594
1859	852050	64132
1860	852507	63674
1861	852957	63215
1862	853400	62756
1863	853833	62296
1864	854287	61838
1865	854769	61382
1866	855205	60922
1867	855682	60465
1868	856096	60004
1869	856507	59543
1870	857047	59090
1871	857502	58632
1872	857950	58173
1873	858424	57716
1874	858885	57259
1875	859318	56799
1876	859795	56342
1877	860283	55886
1878	860712	55426
1879	861229	54972
1880	861643	54511
1881	862133	54055
1882	862604	53597
1883	863084	53141
1884	863526	52681
1885	863963	52222
1886	864402	51763
1887	864840	51304
1888	865321	50847
1889	865757	50388
1890	866231	49930
1891	866684	49472
1892	867193	49017
1893	867642	48558
1894	868040	48097
1895	868452	47636
1896	868872	47176
1897	869367	46720
1898	869831	46262
1899	870274	45803
1900	870763	45347
1901	871159	44886
1902	871686	44431
1903	872186	43975
1904	872701	43520
1905	873100	43059
1906	873545	42600
1907	874024	42143
1908	874559	41689
1909	875063	41233
1910	875525	40775
1911	876021	40318
1912	876528	39863
1913	876989	39404
1914	877416	38945
1915	877854	38486
1916	878289	38027
1917	878737	37568
1918	879169	37109
1919	879621	36650
1920	880081	36192
1921	880578	35736
1922	880995	35276
1923	881430	34817
1924	881859	34358
1925	882336	33900
1926	882756	33441
1927	883240	32984
1928	883704	32526
1929	884230	32070
1930	884664	31611
1931	885192	31155
1932	885658	30697
1933	886127	30240
1934	886637	29783
1935	887066	29324
1936	887514	28865
1937	887969	28407
1938	888359	27947
1939	888753	27487
1940	889243	27030
1941	889843	26576
1942	890271	26117
1943	890692	25657
1944	891190	25200
1945	891723	24744
1946	892159	24285
1947	892662	23828
1948	893101	23370
1949	893540	22911
1950	893955	22451
1951	894384	21993
1952	894780	21533
1953	895225	21074
1954	895625	20615
1955	896067	20156
1956	896475	19697
1957	896898	19238
1958	897410	18781
1959	897856	18323
1960	898301	17865
1961	898728	17406
1962	899189	16948
1963	899613	16489
1964	900034	16031
1965	900434	15572
1966	900838	15113
1967	901337	14655
1968	901747	14197
1969	902186	13738
1970	902643	13280
1971	903042	12822
1972	903508	12364
1973	903946	11906
1974	904426	11448
1975	904862	10990
1976	905258	10531
1977	905710	10073
1978	906202	9616
1979	906614	9157
1980	907118	8700
1981	907582	8242
1982	908022	7784
1983	908428	7326
1984	908898	6868
1985	909328	6410
1986	909774	5952
1987	910218	5494
1988	910636	5036
1989	911072	4578
1990	911491	4120
1991	911915	3662
1992	912347	3204
1993	912785	2746
1994	913231	2288
1995	913680	1831
1996	914104	1373
1997	914520	915
1998	914952	457
1999	915421	0
