iter	Passed	Remaining
1664	889821	179033
1665	890575	178542
1666	891311	178048
1667	892017	177547
1668	892800	177062
1669	893542	176568
1670	894342	176085
1671	895200	175613
1672	895981	175126
1673	896838	174653
1674	897682	174177
1675	898500	173695
1676	899261	173202
1677	900078	172720
1678	900909	172240
1679	901845	171780
1680	902585	171281
1681	903298	170778
1682	903837	170241
1683	904625	169751
1684	905278	169236
1685	905978	168729
1686	906700	168225
1687	907354	167710
1688	907999	167192
1689	908642	166674
1690	909374	166171
1691	910112	165670
1692	910666	165135
1693	911225	164601
1694	911808	164071
1695	912363	163536
1696	912890	162996
1697	913429	162459
1698	914128	161949
1699	914802	161435
1700	915401	160908
1701	916017	160383
1702	916571	159848
1703	917080	159305
1704	917658	158773
1705	918309	158254
1706	918884	157722
1707	919558	157207
1708	920233	156692
1709	920933	156181
1710	921587	155662
1711	922208	155137
1712	922795	154607
1713	923458	154089
1714	924023	153554
1715	924645	153029
1716	925330	152515
1717	925952	151989
1718	926650	151476
1719	927241	150946
1720	927866	150421
1721	928451	149889
1722	929063	149361
1723	929831	148859
1724	930534	148346
1725	931193	147825
1726	931823	147300
1727	932497	146782
1728	933191	146266
1729	933713	145724
1730	934284	145189
1731	934932	144666
1732	935495	144129
1733	936022	143588
1734	936591	143052
1735	937299	142538
1736	938000	142023
1737	938695	141506
1738	939459	140999
1739	940345	140511
1740	941124	140006
1741	941825	139489
1742	942487	138966
1743	943246	138458
1744	944085	137960
1745	944887	137457
1746	945426	136916
1747	946029	136384
1748	946624	135850
1749	947155	135307
1750	947719	134769
1751	948364	134243
1752	949085	133727
1753	949636	133187
1754	950310	132664
1755	950880	132126
1756	951525	131599
1757	952252	131083
1758	952938	130561
1759	953477	130019
1760	954114	129490
1761	954808	128969
1762	955479	128445
1763	956163	127922
1764	956842	127398
1765	957556	126878
1766	958215	126352
1767	958947	125834
1768	959758	125327
1769	960500	124810
1770	961197	124288
1771	961881	123763
1772	962510	123231
1773	963241	122712
1774	964137	122214
1775	964834	121690
1776	965447	121156
1777	966090	120625
1778	966753	120097
1779	967361	119561
1780	968175	119051
1781	968933	118533
1782	969617	118007
1783	970278	117477
1784	970968	116951
1785	971665	116425
1786	972278	115889
1787	972887	115353
1788	973521	114820
1789	974194	114290
1790	974874	113762
1791	975397	113215
1792	976170	112697
1793	976740	112156
1794	977361	111620
1795	977925	111078
1796	978570	110545
1797	979184	110008
1798	979779	109469
1799	980435	108937
1800	981085	108404
1801	981921	107891
1802	982673	107369
1803	983283	106831
1804	983846	106288
1805	984556	105760
1806	985155	105221
1807	985771	104683
1808	986449	104152
1809	987119	103620
1810	987788	103087
1811	988547	102564
1812	989123	102022
1813	989986	101509
1814	990839	100994
1815	991724	100483
1816	992633	99973
1817	993429	99452
1818	994177	98925
1819	994887	98395
1820	995547	97859
1821	996312	97334
1822	997145	96815
1823	997832	96282
1824	998518	95748
1825	999141	95208
1826	999799	94671
1827	1000514	94140
1828	1001245	93610
1829	1001946	93077
1830	1002748	92552
1831	1003380	92013
1832	1004058	91477
1833	1004717	90939
1834	1005546	90416
1835	1006205	89878
1836	1007044	89356
1837	1007744	88821
1838	1008506	88292
1839	1009159	87752
1840	1009815	87213
1841	1010446	86672
1842	1011100	86132
1843	1011790	85596
1844	1012556	85065
1845	1013225	84526
1846	1014144	84008
1847	1014915	83477
1848	1015650	82943
1849	1016344	82406
1850	1017175	81879
1851	1018014	81353
1852	1018877	80828
1853	1019587	80291
1854	1020322	79755
1855	1020982	79214
1856	1021741	78680
1857	1022560	78150
1858	1023321	77616
1859	1024376	77103
1860	1025246	76576
1861	1026075	76046
1862	1026857	75512
1863	1027722	74984
1864	1028482	74447
1865	1029271	73913
1866	1029969	73372
1867	1030626	72827
1868	1031446	72295
1869	1032434	71773
1870	1033225	71237
1871	1033995	70700
1872	1034915	70173
1873	1035791	69642
1874	1036726	69115
1875	1037627	68585
1876	1038489	68052
1877	1039312	67516
1878	1040043	66974
1879	1040841	66436
1880	1041545	65892
1881	1042333	65353
1882	1043039	64809
1883	1043739	64264
1884	1044465	63720
1885	1045264	63181
1886	1045985	62637
1887	1046715	62093
1888	1047428	61548
1889	1048229	61008
1890	1049188	60476
1891	1050126	59943
1892	1051184	59417
1893	1052067	58880
1894	1053000	58345
1895	1053740	57800
1896	1054423	57251
1897	1055044	56698
1898	1055684	56147
1899	1056313	55595
1900	1056968	55044
1901	1057626	54493
1902	1058245	53941
1903	1058886	53389
1904	1059613	52841
1905	1060269	52290
1906	1060892	51737
1907	1061565	51186
1908	1062280	50637
1909	1062989	50088
1910	1063637	49536
1911	1064303	48984
1912	1064978	48433
1913	1065589	47879
1914	1066267	47327
1915	1066847	46772
1916	1067499	46219
1917	1068128	45665
1918	1068725	45110
1919	1069435	44559
1920	1070045	44004
1921	1070653	43450
1922	1071263	42895
1923	1072032	42346
1924	1072655	41791
1925	1073274	41236
1926	1074093	40689
1927	1074758	40136
1928	1075353	39580
1929	1075973	39024
1930	1076508	38466
1931	1077151	37912
1932	1077797	37357
1933	1078416	36802
1934	1079013	36245
1935	1079675	35691
1936	1080339	35137
1937	1081098	34586
1938	1081740	34031
1939	1082341	33474
1940	1082999	32919
1941	1083638	32364
1942	1084326	31809
1943	1084940	31253
1944	1085505	30695
1945	1086097	30138
1946	1086713	29581
1947	1087309	29024
1948	1087882	28466
1949	1088623	27913
1950	1089288	27357
1951	1089897	26800
1952	1090464	26242
1953	1091139	25687
1954	1091777	25130
1955	1092382	24573
1956	1093057	24017
1957	1093846	23463
1958	1094467	22906
1959	1095049	22347
1960	1095737	21791
1961	1096432	21235
1962	1097045	20677
1963	1097685	20120
1964	1098319	19562
1965	1098887	19004
1966	1099597	18447
1967	1100180	17889
1968	1100765	17330
1969	1101455	16773
1970	1102028	16214
1971	1102663	15656
1972	1103264	15097
1973	1104018	14541
1974	1104572	13981
1975	1105187	13423
1976	1105867	12865
1977	1106469	12306
1978	1107074	11747
1979	1107718	11189
1980	1108364	10630
1981	1108993	10071
1982	1109663	9512
1983	1110260	8953
1984	1110862	8394
1985	1111665	7836
1986	1112349	7277
1987	1112996	6718
1988	1113768	6159
1989	1114497	5600
1990	1115197	5041
1991	1115941	4481
1992	1116599	3921
1993	1117211	3361
1994	1117784	2801
1995	1118410	2241
1996	1119059	1681
1997	1119751	1120
1998	1120384	560
1999	1121001	0
